t,l,m,r,n,v_m,v_a,v_m_e,v_a_e,a,e,seed,computation_time,version,max_complexity,mean_complexity,has_phase_change,time_to_chaos
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.2,2003499109,14.490229606628418,0.03,52480.746024977336,1019.318173947458,False,59.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.2,971645568,12.895891189575195,0.03,63095.73444801943,1196.5466486924586,True,452.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.2,1967975216,17.612972736358643,0.03,1445439.770745928,14982.771372588972,False,462.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.2,1052984732,16.543877601623535,0.03,1202264.4346174132,8619.987711842556,False,621.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.2,681819192,16.69344210624695,0.03,331131.1214825908,3115.074984813225,False,495.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.2,144803868,14.271338939666748,0.03,275422.87033381633,872.7835801699541,True,318.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.2,924868982,16.04218363761902,0.03,19054607.17963252,105773.92944431573,False,1612.0
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.0,1022780964,9.2982075214386,0.03,1.0,1.0,False,
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.0,1033803083,10.236287593841553,0.03,1.0,1.0,False,
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.0,853050808,10.576478719711304,0.03,1.0,1.0,False,
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.0,1900662175,10.435348510742188,0.03,1.0,1.0,False,
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.0,812214170,10.222536563873293,0.03,1.0,1.0,False,
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.0,1020872928,9.949294328689575,0.03,1.0,1.0,False,
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.0,2061697467,9.78183913230896,0.03,1.0,1.0,False,
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.0,397002176,9.12208104133606,0.03,1.0,1.0,False,
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.0,1187171817,10.222604513168337,0.03,1.0,1.0,False,
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.0,146410443,10.485846042633057,0.03,1.0,1.0,False,
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.2,1367695482,9.730213165283203,0.03,63095.73444801943,982.9211072393704,False,255.0
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.2,1143268095,9.961503982543944,0.03,43651.58322401666,1088.3475794904932,False,124.0
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.2,1853070282,9.449341773986816,0.03,109647.81961431874,892.347720164894,False,88.0
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.2,1450149388,11.998754739761353,0.03,131825.673855641,1077.0710651516122,True,40.0
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.2,1384071334,10.263886213302612,0.03,52480.746024977336,851.9747025914658,False,370.0
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.2,1607154043,9.881170272827148,0.03,17378.00828749376,456.81104435320606,False,380.0
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.2,1651803031,11.370731830596924,0.03,275422.87033381633,1354.5324094940936,False,646.0
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.2,63942246,10.473430156707764,0.03,63095.73444801943,624.1509270927078,False,185.0
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.2,1493040624,11.64875841140747,0.03,575439.9373371566,1486.6172117169483,False,1172.0
5000,100,5,50,5,0.005,0,0.01,0.03,1.0,0.2,1562132044,10.900012254714966,0.03,36307.80547701017,654.0007043430176,True,222.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1559782934,7.814004182815552,0.03,22908676.527677797,464373.0089670405,True,395.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,2130517279,8.333999872207642,0.03,478630.092322638,15385.996601946284,True,246.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1525963791,8.908545017242432,0.03,57543993.73371567,1382032.191259186,True,466.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,2140207201,9.287081480026243,0.03,39810717.05534969,615725.8837418501,True,798.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1518202812,9.470035314559937,0.03,575439.9373371566,10990.44742721224,True,398.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1068398214,10.11635684967041,0.03,2754228703.338152,62837919.23225951,True,717.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,108549746,10.795365810394289,0.03,39810717.05534969,225791.74449765767,True,1485.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,229744323,11.005787372589111,0.03,22908676.527677797,609875.6790849614,True,413.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1033448731,11.693695783615112,0.03,331131.1214825908,5793.855332328899,False,216.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,197115126,12.133657217025757,0.03,22908676.527677797,405604.468746744,True,643.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,575020942,12.362610340118408,0.03,3630780547701.003,20180996944.708344,True,744.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,555799104,12.733225107192991,0.03,27542287033381.52,301803091675.9776,False,2218.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,2029171135,12.857989072799684,0.03,36307805477.010025,699316824.3167024,False,1235.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,371972916,13.66516613960266,0.03,2511886431509.572,13730321407.7483,True,1005.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1684402652,14.18901824951172,0.03,3630780.5477010175,70096.955755447,False,222.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,739452765,14.222259998321531,0.03,9120108.393559117,192601.25949095932,True,478.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1146834649,15.424590587615969,0.03,5248074.602497734,83669.42425265875,True,420.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,741706502,7.991806268692017,0.03,6309573.444801942,104375.7301493578,True,589.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,611922378,16.81544303894043,0.03,25118864315.09572,202656623.79607373,False,4813.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,387942260,16.881248950958252,0.03,75857757502.9182,804483945.5007209,True,2332.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1773095570,17.306586742401123,0.03,3019951720402.019,29654571535.389614,False,2157.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,216215322,8.738987922668457,0.03,75857757502.9182,715424397.755676,True,1026.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,140489938,7.967658519744873,0.03,1202264.4346174132,35839.38905656729,True,567.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,748936017,11.877946376800535,0.03,30199517204.02019,604916183.0323749,True,1534.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1799131443,12.829006671905518,0.03,8317637711.026674,74656689.78363605,False,1247.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,977503166,9.19039797782898,0.03,6309573.444801942,224427.0548560769,True,806.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,740633546,11.478755712509155,0.03,1202264.4346174132,45691.03127336217,True,206.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,264744101,13.946019172668455,0.03,1905460717.9632368,20346829.720050685,True,844.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,455756429,11.94808292388916,0.03,100000000.0,1904160.2826685216,True,716.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1936531819,10.372480154037476,0.03,158489.31924611173,3579.6736624685927,True,154.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1480658351,12.57685613632202,0.03,630957344.4801891,9197790.20590397,True,631.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1927750948,17.70338773727417,0.03,691830970918.9363,8934492728.069706,False,2977.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,241763080,11.77106523513794,0.03,5248074.602497734,71564.10710537137,True,513.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1106243460,15.245491743087769,0.03,436515832.24016297,14185224.028200956,True,1085.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1207493371,11.371376514434814,0.03,83176377.11026709,1210034.6793168252,True,304.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,415630244,11.164719104766846,0.03,6309573.444801942,109488.9234433628,True,464.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1924891110,13.343960285186768,0.03,436515832.24016297,9552031.791605065,True,1765.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1061506373,10.141931533813477,0.03,4365158.322401665,106809.32211836951,True,254.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,2005590931,10.646404027938845,0.03,7585775.750291851,161941.0519675374,True,321.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,212385793,17.258063793182373,0.03,190546071796.32367,2443019134.3926783,False,2107.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,857427273,13.105424880981444,0.03,63095.73444801943,3197.437710301061,True,186.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,768176743,8.214325666427612,0.03,2089296.1308540408,55610.67139028851,True,349.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1747781791,10.36812686920166,0.03,2089296.1308540408,59282.37236545039,False,430.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1818651870,12.649484157562256,0.03,331131121482.5908,2471972669.264796,True,1801.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1550333885,10.934871912002563,0.03,4365158.322401665,104056.65054843276,True,319.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,325772830,11.389603853225708,0.03,120226443.46174082,1581209.527828456,True,1469.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1900697388,14.357131719589232,0.03,15848931.924611174,407708.2962911114,True,426.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1997736335,14.867635726928713,0.03,75857.75750291851,3108.9062959427224,True,162.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,160673869,12.983601570129396,0.03,57543993.73371567,416820.67451762833,True,332.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,841975884,14.019319772720335,0.03,7585775.750291851,86609.57708928395,True,462.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,320912162,19.967246294021606,0.03,144543977.0745928,2365793.495851697,True,769.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,284958518,22.17206621170044,0.03,1905460717.9632368,12769253.456407236,False,2896.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,104504847,19.879863500595093,0.03,47863009.2322638,1239727.0206109332,True,1044.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1938288199,22.803706169128414,0.03,1000000.0,26207.754367875667,True,440.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1315994322,21.77373456954956,0.03,251188643.1509572,2799375.191789512,True,1077.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1350922455,23.46650695800781,0.03,47863009.2322638,798743.2956295772,True,1020.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1828982077,25.28678297996521,0.03,15848931.924611174,191350.0440141191,True,739.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,145105791,26.182406425476078,0.03,1096478196.1431828,22199182.45414713,False,444.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1137203137,23.992334365844727,0.03,2511886.4315095823,71084.63551007168,True,524.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,32332642,27.05736780166626,0.03,691830.9709189363,23145.35529647391,True,778.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,528331769,25.877188205718998,0.03,5248074.602497734,139345.02034208633,True,660.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,459045203,33.69847869873047,0.03,2754228703.338152,44506907.48363056,False,1387.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,578621822,25.869052171707157,0.03,331131.1214825908,6366.952305849034,True,370.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1664382491,30.16565465927124,0.03,33113112.14825908,381500.4244035484,True,293.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1230603708,25.87308955192566,0.03,6309573.444801942,95877.09798586888,True,339.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1896594856,36.19175624847412,0.03,1905460717.9632368,17673637.38808069,False,4702.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1512520938,28.253161430358887,0.03,158489.31924611173,5980.713705618654,True,209.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,506911021,37.81197142601013,0.03,630957344.4801891,13392758.650274754,True,1027.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1736366517,29.724952220916748,0.03,208929613.0854041,2521524.9127839254,True,1293.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1590446230,23.44675087928772,0.03,10964781.961431874,234623.60023669057,True,428.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,509137740,23.479687452316284,0.03,1584893192.4611108,25325124.448867653,True,974.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,991202648,26.624266147613525,0.03,3630780.5477010175,63562.4119208519,True,442.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1835881836,39.26556158065796,0.03,3019951720402.019,18017062383.95225,False,4277.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,179164085,25.10140037536621,0.03,2089296.1308540408,32274.662056227768,True,440.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1726470320,29.27266359329224,0.03,100000000.0,1811991.84785895,True,517.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,991733098,26.812897205352783,0.03,2089296.1308540408,57192.343434265305,True,512.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,244758799,23.57659482955933,0.03,691830.9709189363,12167.151396423284,True,237.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1607886980,28.52931499481201,0.03,69183097.09189363,1385093.6011576252,True,404.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,651509046,31.10016250610352,0.03,19054607.17963252,269423.347431417,True,793.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1718957530,24.451786279678345,0.03,3019951.720402019,141755.71177065498,True,313.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,913930098,27.31053304672241,0.03,100000000.0,779090.8604569677,True,773.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,2097034970,25.0457980632782,0.03,20892961308.54041,143914101.512809,True,1032.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1315821219,33.00329399108887,0.03,1584893192.4611108,32407663.52140966,True,1268.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1658725325,22.55115842819214,0.03,69183097.09189363,1399074.1177999792,True,550.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1631929927,24.78935742378235,0.03,524807460.2497712,6693352.123068853,True,1014.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1904227026,30.16794204711914,0.03,912010839.355904,11087827.233939098,True,897.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1893284239,29.408807277679443,0.03,5754399373.371543,46412038.30469844,True,1842.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1042076979,29.929203271865845,0.03,120226443.46174082,2218091.930702016,False,737.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1134795155,42.56520485877991,0.03,8317637711.026674,89701625.1817029,True,1409.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.0,1155103154,32.60625147819519,0.03,1584893192.4611108,15365089.901147736,False,2979.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1390175102,23.01676845550537,0.03,524807460.2497712,6515520.882672494,True,2336.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,561532835,24.45183038711548,0.03,43651583224.0163,205335459.11140856,True,1061.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1970526592,27.078467845916748,0.03,144543977.0745928,1687138.0144456532,True,421.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,934721678,27.919493436813354,0.03,575439937337.1543,3440424309.8840632,True,1336.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,2056377367,34.83462142944336,0.03,30199517204.02019,401443844.2497734,True,587.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,954368097,24.444105625152588,0.03,208929613.0854041,3141138.050905555,True,824.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1290732955,26.90308976173401,0.03,22908676.527677797,408412.7023458144,True,195.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,40379449,27.49268221855164,0.03,17378008287.49369,245557997.5700451,True,588.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,746000118,22.939482927322388,0.03,69183097.09189363,1232014.896906444,True,338.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1407397898,19.077911376953125,0.03,6309573.444801942,95464.12428068074,True,249.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,2081071487,35.89136576652527,0.03,10000000000.0,157158272.17017013,True,539.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,986741665,28.102648496627808,0.03,39810717.05534969,664591.1065886675,True,530.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,806752535,27.975736141204838,0.03,8317637711.026674,67691783.90843053,True,497.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,916628647,46.68242168426514,0.03,912010839355904.0,4459581245071.776,False,1910.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1133334310,26.979329347610477,0.03,173780082.8749369,5172271.580444366,True,491.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,817445310,24.40817213058472,0.03,7585775.750291851,122206.91392277168,True,500.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,278921203,26.022343158721924,0.03,39810717.05534969,861547.7714171478,True,382.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,457882313,39.31903123855591,0.03,63095734448.01891,733352445.2248205,False,1680.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,2046201416,27.49437713623047,0.03,1000000000000.0,4924441838.30297,True,1406.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,708116602,30.98601126670837,0.03,144543977074592.8,1303125315610.296,True,1578.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,344874965,26.83008456230164,0.03,39810717.05534969,788123.7491625661,True,417.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,918695957,25.66453719139099,0.03,33113112.14825908,469757.8200430891,True,361.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1707985399,28.704896211624146,0.03,75857757502.9182,1321103271.9270756,False,2168.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,736652586,27.06130743026733,0.03,12022644346.174082,270146951.3283703,True,692.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1486648343,23.084707021713257,0.03,3311311214.825908,30583870.273971424,False,654.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1210750019,27.71026301383972,0.03,3630780.5477010175,66979.032591941,True,306.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1172672345,40.48499536514282,0.03,301995172.04019946,12233150.6161669,False,385.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,764571687,48.27175045013428,0.03,6918309709189363.0,27633252123336.33,True,2161.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,442177212,22.641243934631348,0.03,3630780.5477010175,40777.1887663941,True,232.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,852041253,33.5863311290741,0.03,100000000.0,2693605.168143946,True,543.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1969893068,30.206466913223267,0.03,301995172.04019946,2063450.7588892868,True,430.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1657810039,25.091859817504883,0.03,3981071705.534953,80802278.1503457,True,747.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1006966271,40.213685035705566,0.03,14454397707.45928,137869448.93476108,True,436.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,350279704,34.78896498680115,0.03,75857757502.9182,338052739.09286845,False,3980.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,90376443,30.42993974685669,0.03,158489319246.11108,939228546.757809,True,601.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1309943190,40.43454623222351,0.03,831763771102.6675,5079599187.461844,True,1119.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,230755959,29.567918062210083,0.03,3019951.720402019,88536.73740405105,True,266.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1375919854,37.92209506034851,0.03,1000000000000.0,11886206700.040337,True,703.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,506067275,21.71965456008911,0.03,912010839.355904,15916772.13120296,True,647.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1373449094,26.342301845550537,0.03,575439937337.1543,6989684013.653493,True,692.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,786248801,30.72417974472046,0.03,575439937337.1543,6417008324.928994,True,1710.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1596233376,28.441006660461422,0.03,25118864315.09572,92359966.03727452,False,4308.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,218415870,23.785736560821533,0.03,69183097.09189363,1436947.6904439095,True,463.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,873179713,29.59149169921875,0.03,436515832.24016297,17470770.627682686,True,303.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1234355664,29.08844375610352,0.03,3311311214.825908,27543842.912490584,False,4672.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1726509085,41.664833545684814,0.03,1e+20,7.420529118251508e+17,False,1617.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1330704397,34.090662717819214,0.03,208929613.0854041,3081466.9557058886,True,415.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,567251891,27.20478773117065,0.03,363078054.7701003,9105927.01017691,True,671.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1231840045,30.72617769241333,0.03,6309573444801.892,25338963990.4703,False,2340.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1221417650,37.25286555290222,0.03,173780082874936.9,2580770180124.7964,True,1519.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,315218044,27.517059087753296,0.03,4786300923.22638,116952635.29851104,True,775.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1105764279,32.58275413513184,0.03,33113112.14825908,396000.10403842974,True,705.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1727667505,36.994401931762695,0.03,19054607179632.367,144020620096.76337,True,1583.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,248187591,22.381075859069824,0.03,301995172.04019946,7002380.453762511,True,361.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1495574310,29.621941566467285,0.03,8317637711.026674,60300946.82589079,True,3465.0
5000,100,5,50,5,0.005,0,0.01,0.03,0.0,0.2,1860500486,36.75273561477661,0.03,17378008287.49369,235027683.2820409,True,1618.0
