version,t,l,m,r,n,v_m,v_a,v_m_e,v_a_e,e,a,simulation_runs,max_complexity,mean_complexity,has_phase_change,time_to_complexity
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,7.585775750291852,1.7370874713962523,True,351
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,47.863009232263806,3.1303638555376745,True,299
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,47.863009232263806,8.766535965300028,True,1603
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,57.543993733715666,7.363712071610015,False,2532
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,363.07805477010174,20.647721204127,True,1666
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,47.863009232263806,5.630438035315697,False,1917
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,144.5439770745928,14.99264495821954,False,3201
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,19.054607179632523,2.1181234880970057,True,134
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,22.908676527677702,4.122133236755785,True,663
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,13.1825673855641,1.6308524858688538,True,374
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,7.585775750291852,1.6975221558277576,False,1214
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,120.22644346174131,6.344967614506785,False,259
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,120.22644346174131,16.824451351856293,False,861
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,19.054607179632523,2.5647900496794307,True,968
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,69.18309709189363,1.8286546783967987,True,2418
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,10.964781961431873,2.3322801261972965,False,303
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,39.81071705534969,3.850943259424623,True,742
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,10.964781961431873,1.7092109528861401,True,454
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,5.248074602497733,1.345677702475279,True,2574
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,208.92961308540407,24.890783780312905,True,1925
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,57.543993733715666,6.831889752337796,False,4158
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,19.054607179632523,3.1769738879902563,True,1233
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,15.848931924611174,2.9032783939469176,True,269
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,10.964781961431873,2.2984810585953683,True,792
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,1905.4607179632521,80.11167158687385,False,3691
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,15.848931924611174,3.322571925761679,True,2032
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,15.848931924611174,1.2415660526639052,True,232
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,27.542287033381633,2.914582988008373,True,1120
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,69.18309709189363,8.466145960019858,True,1107
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,27.542287033381633,5.068133696678545,True,4340
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,6.309573444801943,1.4045675787016307,True,869
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,208.92961308540407,22.42947810256439,False,2076
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,33.11311214825908,3.2045148312374403,True,745
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,83.17637711026708,7.920394532518332,True,837
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,15.848931924611174,2.3714233778750975,True,197
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,10.964781961431873,2.8802353696855643,True,911
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,13.1825673855641,3.0383571523898887,True,1769
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,6.309573444801943,0.9683986095357959,True,347
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,13.1825673855641,3.961923080671564,False,2441
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,69.18309709189363,9.186413460265568,False,1015
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,7.585775750291852,2.4484810578451826,True,729
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,13.1825673855641,3.003030094156831,True,1844
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,83.17637711026708,9.685089829029707,True,1144
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,39.81071705534969,2.7628867298091135,True,385
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,251.18864315095823,16.577917116337026,False,2850
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,9.120108393559116,1.4230911279341913,True,76
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,33.11311214825908,4.085637932459867,False,891
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,22.908676527677702,3.0396464485041848,False,1723
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,13.1825673855641,2.619438271853415,True,868
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,69.18309709189363,8.814506295542865,True,426
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,4.3651583224016655,1.123421902465609,True,402
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,83.17637711026708,12.461071759121017,True,2369
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,22.908676527677702,2.900609860019711,True,617
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,10.964781961431873,1.5901826955698688,True,272
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,120.22644346174131,8.104026959140594,True,873
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,3.6307805477010175,1.3530728210342036,False,
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,10.964781961431873,1.4292427909107561,True,717
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,9.120108393559116,1.4373101660727794,True,330
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,10.964781961431873,2.850535439750773,False,529
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,22.908676527677702,4.054894770521148,True,748
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,208.92961308540407,22.354362716675094,True,1581
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,39.81071705534969,5.214995492093986,True,2329
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,22.908676527677702,3.491619886951994,True,2127
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,15.848931924611174,2.2556032895088176,True,730
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,57.543993733715666,8.992217434703381,False,3958
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,15.848931924611174,3.34467705750982,True,494
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,100.0,13.450583613983786,True,1156
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,144.5439770745928,4.801606067741245,False,584
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,27.542287033381633,5.81047463523815,True,2381
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,3981.071705534969,132.69641845822926,False,2298
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,7.585775750291852,2.546999135727477,False,
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,27.542287033381633,3.4834751466673364,True,128
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,15.848931924611174,4.936005938903412,False,2199
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,120.22644346174131,10.789238317840649,True,2454
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,251.18864315095823,16.855326015008792,False,3632
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,10.964781961431873,2.2184173493813493,True,824
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,100.0,14.016430788973413,False,856
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,6.309573444801943,1.7752567415942386,True,1815
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,15.848931924611174,2.3814509068374456,True,349
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,33.11311214825908,3.5876299331040244,True,1358
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,6.309573444801943,0.7354303484427649,True,699
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,22.908676527677702,2.577345507819562,False,608
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,22.908676527677702,3.859629446929445,True,983
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,57.543993733715666,4.897742370189288,False,2621
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,39.81071705534969,6.011736210301108,True,1651
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,13.1825673855641,2.451685961958556,True,191
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,69.18309709189363,7.4031428334563785,False,1242
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,9.120108393559116,1.3350002105702605,True,305
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,1905.4607179632521,43.81893880554175,False,3278
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,10.964781961431873,3.258073793437502,True,2497
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,57.543993733715666,5.608440883541457,True,1496
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,208.92961308540407,23.908103990507687,False,938
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,15.848931924611174,2.9615415615673717,False,402
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,47.863009232263806,6.9436565146405105,True,2464
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,208.92961308540407,14.808878032887224,True,1727
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,363.07805477010174,24.882979845045845,True,2080
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,3.6307805477010175,0.9852269745839534,True,287
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,57.543993733715666,7.306166116597515,False,3066
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,39.81071705534969,6.6952505400278985,True,154
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,10.964781961431873,2.708126159372813,True,1110
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,19.054607179632523,3.829798107049308,True,881
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,33.11311214825908,7.104764740868529,True,566
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,173.78008287493762,8.341216192832542,True,873
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,13.1825673855641,3.8072874703513917,False,1558
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,15.848931924611174,2.3171962502055665,True,655
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,15.848931924611174,1.7039536707132386,True,491
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,9.120108393559116,2.607193080459799,True,2244
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,10.964781961431873,2.9351617824748,True,1294
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,27.542287033381633,5.946345673559648,False,2987
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,33.11311214825908,5.537662875553461,False,2295
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,83.17637711026708,5.627379267139949,True,400
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,39.81071705534969,8.204881761856985,False,1602
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,69.18309709189363,6.849048997155291,True,661
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,22.908676527677702,2.3131023328729827,True,228
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,144.5439770745928,19.651552872523606,False,1226
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,144.5439770745928,7.686887926841818,False,1046
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,33.11311214825908,4.876142906629464,False,1384
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,39.81071705534969,7.647441364873821,True,1660
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,10.964781961431873,2.930467088803403,True,487
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,27.542287033381633,4.224021391866168,True,563
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,120.22644346174131,6.090051258415194,True,688
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,10.964781961431873,1.4723617341555046,True,377
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,13.1825673855641,2.171394054496914,True,1203
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,436.51583224016656,31.52703973095352,False,2420
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,33.11311214825908,3.595094078762459,True,2282
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,19.054607179632523,4.715974103565446,True,1783
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,13.1825673855641,1.950821346764841,True,822
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,22.908676527677702,4.045117378389254,True,598
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,173.78008287493762,15.21539186688291,False,2707
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,39.81071705534969,10.575096277619826,False,2013
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,13.1825673855641,1.902548053548097,True,358
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,22.908676527677702,2.1442600916166454,True,276
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,33.11311214825908,1.4704474273070762,False,471
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,173.78008287493762,9.251109942931013,False,3836
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,39.81071705534969,4.363333000344984,True,945
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,10.964781961431873,1.7539385610493832,True,1718
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,47.863009232263806,6.163615106883276,True,2164
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,15.848931924611174,3.372915518474869,True,659
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,19.054607179632523,2.714088633249695,True,993
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,19.054607179632523,4.081229933184483,False,2294
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,144.5439770745928,14.513153383497722,False,2662
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,15.848931924611174,1.9110290400027325,True,441
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,19.054607179632523,3.3051367668490994,True,1665
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,33.11311214825908,3.2839419591930006,True,307
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,27.542287033381633,2.56777813112397,True,1293
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,144.5439770745928,14.180189271900383,True,2018
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,100.0,8.444513756491347,False,942
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,33.11311214825908,5.28504397707077,True,1263
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,15.848931924611174,3.207091312976325,False,1329
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,22.908676527677702,5.565467723029196,False,1890
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,9.120108393559116,1.270996642037931,True,308
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,13.1825673855641,4.1904315694950105,False,3630
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,15.848931924611174,1.6788259500130411,True,283
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,1905.4607179632521,173.51491148544127,False,2594
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,13.1825673855641,2.622839670819952,True,1182
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,100.0,15.378519791689222,False,2863
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,13.1825673855641,4.4219838731795384,False,
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,69.18309709189363,7.620421412862102,True,1008
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,9.120108393559116,2.537113958579272,True,1375
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,57.543993733715666,7.84092924644569,False,1169
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,6.309573444801943,1.60354396544486,False,60
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,6.309573444801943,2.548881722072421,False,
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,39.81071705534969,5.356187272842404,True,1076
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,13.1825673855641,1.982797152623198,True,677
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,33.11311214825908,4.511001511182964,True,599
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,10.964781961431873,2.991406067472427,True,3502
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,13.1825673855641,1.801392745453079,True,476
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,10.964781961431873,1.3225296287432358,True,334
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,758.5775750291851,47.36139144395033,True,2082
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,57.543993733715666,5.789226502503454,True,713
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,22.908676527677702,4.641257146914074,False,2091
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,15.848931924611174,3.827783838297335,True,408
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,27.542287033381633,5.077870991230078,True,1136
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,173.78008287493762,7.769420876973903,True,1506
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,83.17637711026708,6.401328225912544,False,352
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,19.054607179632523,3.5334639616568166,True,3058
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,33.11311214825908,5.1361208315872355,True,1436
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,27.542287033381633,4.591811974104993,True,1704
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,47.863009232263806,5.004056056316758,True,1119
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,10.964781961431873,2.43443219834972,True,399
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,22.908676527677702,2.8519252751666806,True,1027
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,13.1825673855641,2.7717761273356287,True,1767
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,6.309573444801943,0.9342653653974243,True,310
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,39.81071705534969,3.568241273958636,True,427
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,33.11311214825908,5.1410667827054475,True,1662
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,27.542287033381633,3.619461608749043,True,2578
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,39.81071705534969,6.896005020311993,True,1620
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,120.22644346174131,16.669336017703383,False,2386
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,39.81071705534969,4.993994018255554,True,1030
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,10.964781961431873,2.5665323055397264,True,774
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,47.863009232263806,4.8483452201581425,True,819
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,27.542287033381633,6.155198158419195,False,4292
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,57.543993733715666,3.656651733183276,True,1062
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,13.1825673855641,2.8621521942945023,False,4140
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,5.248074602497733,1.3701385886285942,True,858
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,251.18864315095823,18.95349815996,True,933
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,47.863009232263806,5.273901601652353,True,1143
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,39.81071705534969,2.434721385218725,True,697
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,120.22644346174131,8.315710426329142,False,4583
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,19.054607179632523,3.1239398711760376,True,1174
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,13.1825673855641,1.4792498109267458,True,264
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,27.542287033381633,4.506856124293468,True,1503
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,83.17637711026708,5.391704059271503,True,539
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,10.964781961431873,1.7479301295970633,False,471
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,13.1825673855641,1.8510582020339956,True,857
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,10.964781961431873,2.521771819759388,True,242
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,22.908676527677702,2.514757864235061,True,227
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,9.120108393559116,2.022625993646519,True,257
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,19.054607179632523,4.2425031955575125,False,306
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,251.18864315095823,19.25751052851766,False,4276
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,22.908676527677702,3.808637622749057,False,1399
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,15.848931924611174,4.074139982170792,True,3117
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,630.9573444801943,51.715835041761515,True,3415
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,83.17637711026708,5.968418070834421,True,2146
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,47.863009232263806,3.8581914867188587,True,492
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,13.1825673855641,4.354425105888513,True,1417
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,10.964781961431873,0.8352245371617986,True,102
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,1096.4781961431872,82.41033954136532,True,1250
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,12022.644346174131,246.1562493381482,False,3304
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,83.17637711026708,8.794668895154826,True,1707
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,22.908676527677702,3.680623696682978,True,754
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,173.78008287493762,16.56036453786831,False,3040
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,39.81071705534969,4.719917146477698,False,348
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,15.848931924611174,3.752600089340235,False,149
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,10.964781961431873,2.374614115240465,True,877
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,19.054607179632523,4.4619491705549965,True,2383
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,33.11311214825908,5.009664618165546,True,1331
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,33.11311214825908,3.638088011778444,True,583
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,120.22644346174131,19.372317990412295,True,1302
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,22.908676527677702,2.4410238191236564,True,288
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,13.1825673855641,2.5133160531388246,True,608
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,57.543993733715666,6.137894285070843,True,965
0.01,5000,100,5,50,5,0.005,0,0.01,0.03,0.001,0.9,400,27.542287033381633,2.8143672879152275,True,1003
